instance_family,instance_type,region,os,price_per_hour,vcpu,ram_gb,ladder_rank
r8i,r8i-flex.xlarge,eu-west-3,RHEL,0.36762,4,32.0,4
r8i,r8i-flex.xlarge,eu-west-3,SUSE,0.36632,4,32.0,4
r8i,r8i-flex.xlarge,eu-west-3,Windows,0.48482,4,32.0,4
r8i,r8i-flex.xlarge,me-central-1,Linux,0.3249,4,32.0,4
r8i,r8i-flex.xlarge,me-central-1,RHEL,0.3825,4,32.0,4
r8i,r8i-flex.xlarge,me-central-1,SUSE,0.3812,4,32.0,4
r8i,r8i-flex.xlarge,me-central-1,Windows,0.4997,4,32.0,4
r8i,r8i-flex.xlarge,sa-east-1,Linux,0.42104,4,32.0,4
r8i,r8i-flex.xlarge,sa-east-1,RHEL,0.47864,4,32.0,4
r8i,r8i-flex.xlarge,sa-east-1,SUSE,0.47734,4,32.0,4
r8i,r8i-flex.xlarge,sa-east-1,Windows,0.59584,4,32.0,4
r8i,r8i-flex.xlarge,us-east-1,Linux,0.26394,4,32.0,4
r8i,r8i-flex.xlarge,us-east-1,RHEL,0.32154,4,32.0,4
r8i,r8i-flex.xlarge,us-east-1,SUSE,0.32024,4,32.0,4
r8i,r8i-flex.xlarge,us-east-1,Windows,0.43874,4,32.0,4
r8i,r8i-flex.xlarge,us-east-2,Linux,0.26394,4,32.0,4
r8i,r8i-flex.xlarge,us-east-2,RHEL,0.32154,4,32.0,4
r8i,r8i-flex.xlarge,us-east-2,SUSE,0.32024,4,32.0,4
r8i,r8i-flex.xlarge,us-east-2,Windows,0.43874,4,32.0,4
r8i,r8i-flex.xlarge,us-west-1,Linux,0.29326,4,32.0,4
r8i,r8i-flex.xlarge,us-west-1,RHEL,0.35086,4,32.0,4
r8i,r8i-flex.xlarge,us-west-1,SUSE,0.34956,4,32.0,4
r8i,r8i-flex.xlarge,us-west-1,Windows,0.46806,4,32.0,4
r8i,r8i-flex.xlarge,us-west-2,Linux,0.26394,4,32.0,4
r8i,r8i-flex.xlarge,us-west-2,RHEL,0.32154,4,32.0,4
r8i,r8i-flex.xlarge,us-west-2,SUSE,0.32024,4,32.0,4
r8i,r8i-flex.xlarge,us-west-2,Windows,0.43874,4,32.0,4
r8i,r8id.xlarge,eu-central-1,Linux,0.39964,4,32.0,5
r8i,r8id.xlarge,eu-central-1,RHEL,0.45724,4,32.0,5
r8i,r8id.xlarge,eu-central-1,SUSE,0.45594,4,32.0,5
r8i,r8id.xlarge,eu-central-1,Windows,0.58364,4,32.0,5
r8i,r8id.xlarge,us-east-1,Linux,0.33264,4,32.0,5
r8i,r8id.xlarge,us-east-1,RHEL,0.39024,4,32.0,5
r8i,r8id.xlarge,us-east-1,SUSE,0.38894,4,32.0,5
r8i,r8id.xlarge,us-east-1,Windows,0.51664,4,32.0,5
r8i,r8id.xlarge,us-east-2,Linux,0.33264,4,32.0,5
r8i,r8id.xlarge,us-east-2,RHEL,0.39024,4,32.0,5
r8i,r8id.xlarge,us-east-2,SUSE,0.38894,4,32.0,5
r8i,r8id.xlarge,us-east-2,Windows,0.51664,4,32.0,5
r8i,r8id.xlarge,us-west-2,Linux,0.33264,4,32.0,5
r8i,r8id.xlarge,us-west-2,RHEL,0.39024,4,32.0,5
r8i,r8id.xlarge,us-west-2,SUSE,0.38894,4,32.0,5
r8i,r8id.xlarge,us-west-2,Windows,0.51664,4,32.0,5
r8i,r8i.xlarge,af-south-1,Linux,0.37044,4,32.0,6
r8i,r8i.xlarge,af-south-1,RHEL,0.42804,4,32.0,6
r8i,r8i.xlarge,af-south-1,SUSE,0.42674,4,32.0,6
r8i,r8i.xlarge,af-south-1,Windows,0.55444,4,32.0,6
r8i,r8i.xlarge,ap-northeast-2,Linux,0.33516,4,32.0,6
r8i,r8i.xlarge,ap-northeast-2,RHEL,0.39276,4,32.0,6
r8i,r8i.xlarge,ap-northeast-2,SUSE,0.39146,4,32.0,6
r8i,r8i.xlarge,ap-northeast-2,Windows,0.51916,4,32.0,6
r8i,r8i.xlarge,ap-south-2,Linux,0.28666,4,32.0,6
r8i,r8i.xlarge,ap-south-2,RHEL,0.34426,4,32.0,6
r8i,r8i.xlarge,ap-south-2,SUSE,0.34296,4,32.0,6
r8i,r8i.xlarge,ap-south-2,Windows,0.47066,4,32.0,6
r8i,r8i.xlarge,ap-southeast-1,Linux,0.33516,4,32.0,6
r8i,r8i.xlarge,ap-southeast-1,RHEL,0.39276,4,32.0,6
r8i,r8i.xlarge,ap-southeast-1,SUSE,0.39146,4,32.0,6
r8i,r8i.xlarge,ap-southeast-1,Windows,0.51916,4,32.0,6
r8i,r8i.xlarge,ap-southeast-2,Linux,0.33296,4,32.0,6
r8i,r8i.xlarge,ap-southeast-2,RHEL,0.39056,4,32.0,6
r8i,r8i.xlarge,ap-southeast-2,SUSE,0.38926,4,32.0,6
r8i,r8i.xlarge,ap-southeast-2,Windows,0.51696,4,32.0,6
r8i,r8i.xlarge,ap-southeast-5,Linux,0.28488,4,32.0,6
r8i,r8i.xlarge,ap-southeast-5,RHEL,0.34248,4,32.0,6
r8i,r8i.xlarge,ap-southeast-5,SUSE,0.34118,4,32.0,6
r8i,r8i.xlarge,ap-southeast-5,Windows,0.46888,4,32.0,6
r8i,r8i.xlarge,ca-central-1,Linux,0.3043,4,32.0,6
r8i,r8i.xlarge,ca-central-1,RHEL,0.3619,4,32.0,6
r8i,r8i.xlarge,ca-central-1,SUSE,0.3606,4,32.0,6
r8i,r8i.xlarge,ca-central-1,Windows,0.4883,4,32.0,6
r8i,r8i.xlarge,eu-central-1,Linux,0.33516,4,32.0,6
r8i,r8i.xlarge,eu-central-1,RHEL,0.39276,4,32.0,6
r8i,r8i.xlarge,eu-central-1,SUSE,0.39146,4,32.0,6
r8i,r8i.xlarge,eu-central-1,Windows,0.51916,4,32.0,6
r8i,r8i.xlarge,eu-west-1,Linux,0.3109,4,32.0,6
r8i,r8i.xlarge,eu-west-1,RHEL,0.3685,4,32.0,6
r8i,r8i.xlarge,eu-west-1,SUSE,0.3672,4,32.0,6
r8i,r8i.xlarge,eu-west-1,Windows,0.4949,4,32.0,6
r8i,r8i.xlarge,eu-west-2,Linux,0.32634,4,32.0,6
r8i,r8i.xlarge,eu-west-2,RHEL,0.38394,4,32.0,6
r8i,r8i.xlarge,eu-west-2,SUSE,0.38264,4,32.0,6
r8i,r8i.xlarge,eu-west-2,Windows,0.51034,4,32.0,6
r8i,r8i.xlarge,eu-west-3,Linux,0.32634,4,32.0,6
r8i,r8i.xlarge,eu-west-3,RHEL,0.38394,4,32.0,6
r8i,r8i.xlarge,eu-west-3,SUSE,0.38264,4,32.0,6
r8i,r8i.xlarge,eu-west-3,Windows,0.51034,4,32.0,6
r8i,r8i.xlarge,me-central-1,Linux,0.342,4,32.0,6
r8i,r8i.xlarge,me-central-1,RHEL,0.3996,4,32.0,6
r8i,r8i.xlarge,me-central-1,SUSE,0.3983,4,32.0,6
r8i,r8i.xlarge,me-central-1,Windows,0.526,4,32.0,6
r8i,r8i.xlarge,sa-east-1,Linux,0.4432,4,32.0,6
r8i,r8i.xlarge,sa-east-1,RHEL,0.5008,4,32.0,6
r8i,r8i.xlarge,sa-east-1,SUSE,0.4995,4,32.0,6
r8i,r8i.xlarge,sa-east-1,Windows,0.6272,4,32.0,6
r8i,r8i.xlarge,us-east-1,Linux,0.27784,4,32.0,6
r8i,r8i.xlarge,us-east-1,RHEL,0.33544,4,32.0,6
r8i,r8i.xlarge,us-east-1,SUSE,0.33414,4,32.0,6
r8i,r8i.xlarge,us-east-1,Windows,0.46184,4,32.0,6
r8i,r8i.xlarge,us-east-2,Linux,0.27784,4,32.0,6
r8i,r8i.xlarge,us-east-2,RHEL,0.33544,4,32.0,6
r8i,r8i.xlarge,us-east-2,SUSE,0.33414,4,32.0,6
r8i,r8i.xlarge,us-east-2,Windows,0.46184,4,32.0,6
r8i,r8i.xlarge,us-west-1,Linux,0.3087,4,32.0,6
r8i,r8i.xlarge,us-west-1,RHEL,0.3663,4,32.0,6
r8i,r8i.xlarge,us-west-1,SUSE,0.365,4,32.0,6
r8i,r8i.xlarge,us-west-1,Windows,0.4927,4,32.0,6
r8i,r8i.xlarge,us-west-2,Linux,0.27784,4,32.0,6
r8i,r8i.xlarge,us-west-2,RHEL,0.33544,4,32.0,6
r8i,r8i.xlarge,us-west-2,SUSE,0.33414,4,32.0,6
r8i,r8i.xlarge,us-west-2,Windows,0.46184,4,32.0,6
r8i,r8i.2xlarge,af-south-1,Linux,0.74088,8,64.0,7
r8i,r8i.2xlarge,af-south-1,RHEL,0.85608,8,64.0,7
r8i,r8i.2xlarge,af-south-1,SUSE,0.86588,8,64.0,7
r8i,r8i.2xlarge,af-south-1,Windows,1.10888,8,64.0,7
r8i,r8i.2xlarge,ap-northeast-2,Linux,0.67032,8,64.0,7
r8i,r8i.2xlarge,ap-northeast-2,RHEL,0.78552,8,64.0,7
r8i,r8i.2xlarge,ap-northeast-2,SUSE,0.79532,8,64.0,7
r8i,r8i.2xlarge,ap-northeast-2,Windows,1.03832,8,64.0,7
r8i,r8i.2xlarge,ap-south-2,Linux,0.57332,8,64.0,7
r8i,r8i.2xlarge,ap-south-2,RHEL,0.68852,8,64.0,7
r8i,r8i.2xlarge,ap-south-2,SUSE,0.69832,8,64.0,7
r8i,r8i.2xlarge,ap-south-2,Windows,0.94132,8,64.0,7
r8i,r8i.2xlarge,ap-southeast-1,Linux,0.67032,8,64.0,7
r8i,r8i.2xlarge,ap-southeast-1,RHEL,0.78552,8,64.0,7
r8i,r8i.2xlarge,ap-southeast-1,SUSE,0.79532,8,64.0,7
r8i,r8i.2xlarge,ap-southeast-1,Windows,1.03832,8,64.0,7
r8i,r8i.2xlarge,ap-southeast-2,Linux,0.66592,8,64.0,7
r8i,r8i.2xlarge,ap-southeast-2,RHEL,0.78112,8,64.0,7
r8i,r8i.2xlarge,ap-southeast-2,SUSE,0.79092,8,64.0,7
r8i,r8i.2xlarge,ap-southeast-2,Windows,1.03392,8,64.0,7
r8i,r8i.2xlarge,ap-southeast-5,Linux,0.56976,8,64.0,7
r8i,r8i.2xlarge,ap-southeast-5,RHEL,0.68496,8,64.0,7
r8i,r8i.2xlarge,ap-southeast-5,SUSE,0.69476,8,64.0,7
r8i,r8i.2xlarge,ap-southeast-5,Windows,0.93776,8,64.0,7
r8i,r8i.2xlarge,ca-central-1,Linux,0.6086,8,64.0,7
r8i,r8i.2xlarge,ca-central-1,RHEL,0.7238,8,64.0,7
r8i,r8i.2xlarge,ca-central-1,SUSE,0.7336,8,64.0,7
r8i,r8i.2xlarge,ca-central-1,Windows,0.9766,8,64.0,7
r8i,r8i.2xlarge,eu-central-1,Linux,0.67032,8,64.0,7
r8i,r8i.2xlarge,eu-central-1,RHEL,0.78552,8,64.0,7
r8i,r8i.2xlarge,eu-central-1,SUSE,0.79532,8,64.0,7
r8i,r8i.2xlarge,eu-central-1,Windows,1.03832,8,64.0,7
r8i,r8i.2xlarge,eu-west-1,Linux,0.6218,8,64.0,7
r8i,r8i.2xlarge,eu-west-1,RHEL,0.737,8,64.0,7
r8i,r8i.2xlarge,eu-west-1,SUSE,0.7468,8,64.0,7
r8i,r8i.2xlarge,eu-west-1,Windows,0.9898,8,64.0,7
r8i,r8i.2xlarge,eu-west-2,Linux,0.65268,8,64.0,7
r8i,r8i.2xlarge,eu-west-2,RHEL,0.76788,8,64.0,7
r8i,r8i.2xlarge,eu-west-2,SUSE,0.77768,8,64.0,7
r8i,r8i.2xlarge,eu-west-2,Windows,1.02068,8,64.0,7
r8i,r8i.2xlarge,eu-west-3,Linux,0.65268,8,64.0,7
r8i,r8i.2xlarge,eu-west-3,RHEL,0.76788,8,64.0,7
r8i,r8i.2xlarge,eu-west-3,SUSE,0.77768,8,64.0,7
r8i,r8i.2xlarge,eu-west-3,Windows,1.02068,8,64.0,7
r8i,r8i.2xlarge,me-central-1,Linux,0.684,8,64.0,7
r8i,r8i.2xlarge,me-central-1,RHEL,0.7992,8,64.0,7
r8i,r8i.2xlarge,me-central-1,SUSE,0.809,8,64.0,7
r8i,r8i.2xlarge,me-central-1,Windows,1.052,8,64.0,7
r8i,r8i.2xlarge,sa-east-1,Linux,0.8864,8,64.0,7
r8i,r8i.2xlarge,sa-east-1,RHEL,1.0016,8,64.0,7
r8i,r8i.2xlarge,sa-east-1,SUSE,1.0114,8,64.0,7
r8i,r8i.2xlarge,sa-east-1,Windows,1.2544,8,64.0,7
r8i,r8i.2xlarge,us-east-1,Linux,0.55568,8,64.0,7
r8i,r8i.2xlarge,us-east-1,RHEL,0.67088,8,64.0,7
r8i,r8i.2xlarge,us-east-1,SUSE,0.68068,8,64.0,7
r8i,r8i.2xlarge,us-east-1,Windows,0.92368,8,64.0,7
r8i,r8i.2xlarge,us-east-2,Linux,0.55568,8,64.0,7
r8i,r8i.2xlarge,us-east-2,RHEL,0.67088,8,64.0,7
r8i,r8i.2xlarge,us-east-2,SUSE,0.68068,8,64.0,7
r8i,r8i.2xlarge,us-east-2,Windows,0.92368,8,64.0,7
r8i,r8i.2xlarge,us-west-1,Linux,0.6174,8,64.0,7
r8i,r8i.2xlarge,us-west-1,RHEL,0.7326,8,64.0,7
r8i,r8i.2xlarge,us-west-1,SUSE,0.7424,8,64.0,7
r8i,r8i.2xlarge,us-west-1,Windows,0.9854,8,64.0,7
r8i,r8i.2xlarge,us-west-2,Linux,0.55568,8,64.0,7
r8i,r8i.2xlarge,us-west-2,RHEL,0.67088,8,64.0,7
r8i,r8i.2xlarge,us-west-2,SUSE,0.68068,8,64.0,7
r8i,r8i.2xlarge,us-west-2,Windows,0.92368,8,64.0,7
r8i,r8i-flex.2xlarge,af-south-1,Linux,0.70384,8,64.0,8
r8i,r8i-flex.2xlarge,af-south-1,RHEL,0.81904,8,64.0,8
r8i,r8i-flex.2xlarge,af-south-1,SUSE,0.82884,8,64.0,8
r8i,r8i-flex.2xlarge,af-south-1,Windows,1.05344,8,64.0,8
r8i,r8i-flex.2xlarge,ap-northeast-2,Linux,0.6368,8,64.0,8
r8i,r8i-flex.2xlarge,ap-northeast-2,RHEL,0.752,8,64.0,8
r8i,r8i-flex.2xlarge,ap-northeast-2,SUSE,0.7618,8,64.0,8
r8i,r8i-flex.2xlarge,ap-northeast-2,Windows,0.9864,8,64.0,8
r8i,r8i-flex.2xlarge,ap-south-2,Linux,0.54464,8,64.0,8
r8i,r8i-flex.2xlarge,ap-south-2,RHEL,0.65984,8,64.0,8
r8i,r8i-flex.2xlarge,ap-south-2,SUSE,0.66964,8,64.0,8
r8i,r8i-flex.2xlarge,ap-south-2,Windows,0.89424,8,64.0,8
r8i,r8i-flex.2xlarge,ap-southeast-1,Linux,0.6368,8,64.0,8
r8i,r8i-flex.2xlarge,ap-southeast-1,RHEL,0.752,8,64.0,8
r8i,r8i-flex.2xlarge,ap-southeast-1,SUSE,0.7618,8,64.0,8
r8i,r8i-flex.2xlarge,ap-southeast-1,Windows,0.9864,8,64.0,8
r8i,r8i-flex.2xlarge,ap-southeast-2,Linux,0.63264,8,64.0,8
r8i,r8i-flex.2xlarge,ap-southeast-2,RHEL,0.74784,8,64.0,8
r8i,r8i-flex.2xlarge,ap-southeast-2,SUSE,0.75764,8,64.0,8
r8i,r8i-flex.2xlarge,ap-southeast-2,Windows,0.98224,8,64.0,8
r8i,r8i-flex.2xlarge,ap-southeast-5,Linux,0.54128,8,64.0,8
r8i,r8i-flex.2xlarge,ap-southeast-5,RHEL,0.65648,8,64.0,8
r8i,r8i-flex.2xlarge,ap-southeast-5,SUSE,0.66628,8,64.0,8
r8i,r8i-flex.2xlarge,ap-southeast-5,Windows,0.89088,8,64.0,8
r8i,r8i-flex.2xlarge,ca-central-1,Linux,0.57816,8,64.0,8
r8i,r8i-flex.2xlarge,ca-central-1,RHEL,0.69336,8,64.0,8
r8i,r8i-flex.2xlarge,ca-central-1,SUSE,0.70316,8,64.0,8
r8i,r8i-flex.2xlarge,ca-central-1,Windows,0.92776,8,64.0,8
r8i,r8i-flex.2xlarge,eu-central-1,Linux,0.6368,8,64.0,8
r8i,r8i-flex.2xlarge,eu-central-1,RHEL,0.752,8,64.0,8
r8i,r8i-flex.2xlarge,eu-central-1,SUSE,0.7618,8,64.0,8
r8i,r8i-flex.2xlarge,eu-central-1,Windows,0.9864,8,64.0,8
r8i,r8i-flex.2xlarge,eu-west-1,Linux,0.59072,8,64.0,8
r8i,r8i-flex.2xlarge,eu-west-1,RHEL,0.70592,8,64.0,8
r8i,r8i-flex.2xlarge,eu-west-1,SUSE,0.71572,8,64.0,8
r8i,r8i-flex.2xlarge,eu-west-1,Windows,0.94032,8,64.0,8
r8i,r8i-flex.2xlarge,eu-west-2,Linux,0.62004,8,64.0,8
r8i,r8i-flex.2xlarge,eu-west-2,RHEL,0.73524,8,64.0,8
r8i,r8i-flex.2xlarge,eu-west-2,SUSE,0.74504,8,64.0,8
r8i,r8i-flex.2xlarge,eu-west-2,Windows,0.96964,8,64.0,8
r8i,r8i-flex.2xlarge,eu-west-3,Linux,0.62004,8,64.0,8
r8i,r8i-flex.2xlarge,eu-west-3,RHEL,0.73524,8,64.0,8
r8i,r8i-flex.2xlarge,eu-west-3,SUSE,0.74504,8,64.0,8
r8i,r8i-flex.2xlarge,eu-west-3,Windows,0.96964,8,64.0,8
r8i,r8i-flex.2xlarge,me-central-1,Linux,0.6498,8,64.0,8
r8i,r8i-flex.2xlarge,me-central-1,RHEL,0.765,8,64.0,8
r8i,r8i-flex.2xlarge,me-central-1,SUSE,0.7748,8,64.0,8
r8i,r8i-flex.2xlarge,me-central-1,Windows,0.9994,8,64.0,8
r8i,r8i-flex.2xlarge,sa-east-1,Linux,0.84208,8,64.0,8
r8i,r8i-flex.2xlarge,sa-east-1,RHEL,0.95728,8,64.0,8
r8i,r8i-flex.2xlarge,sa-east-1,SUSE,0.96708,8,64.0,8
r8i,r8i-flex.2xlarge,sa-east-1,Windows,1.19168,8,64.0,8
r8i,r8i-flex.2xlarge,us-east-1,Linux,0.52788,8,64.0,8
r8i,r8i-flex.2xlarge,us-east-1,RHEL,0.64308,8,64.0,8
r8i,r8i-flex.2xlarge,us-east-1,SUSE,0.65288,8,64.0,8
r8i,r8i-flex.2xlarge,us-east-1,Windows,0.87748,8,64.0,8
r8i,r8i-flex.2xlarge,us-east-2,Linux,0.52788,8,64.0,8
r8i,r8i-flex.2xlarge,us-east-2,RHEL,0.64308,8,64.0,8
r8i,r8i-flex.2xlarge,us-east-2,SUSE,0.65288,8,64.0,8
r8i,r8i-flex.2xlarge,us-east-2,Windows,0.87748,8,64.0,8
r8i,r8i-flex.2xlarge,us-west-1,Linux,0.58652,8,64.0,8
r8i,r8i-flex.2xlarge,us-west-1,RHEL,0.70172,8,64.0,8
r8i,r8i-flex.2xlarge,us-west-1,SUSE,0.71152,8,64.0,8
r8i,r8i-flex.2xlarge,us-west-1,Windows,0.93612,8,64.0,8
r8i,r8i-flex.2xlarge,us-west-2,Linux,0.52788,8,64.0,8
r8i,r8i-flex.2xlarge,us-west-2,RHEL,0.64308,8,64.0,8
r8i,r8i-flex.2xlarge,us-west-2,SUSE,0.65288,8,64.0,8
r8i,r8i-flex.2xlarge,us-west-2,Windows,0.87748,8,64.0,8
r8i,r8id.2xlarge,eu-central-1,Linux,0.79928,8,64.0,9
r8i,r8id.2xlarge,eu-central-1,RHEL,0.91448,8,64.0,9
r8i,r8id.2xlarge,eu-central-1,SUSE,0.92428,8,64.0,9
r8i,r8id.2xlarge,eu-central-1,Windows,1.16728,8,64.0,9
r8i,r8id.2xlarge,us-east-1,Linux,0.66528,8,64.0,9
r8i,r8id.2xlarge,us-east-1,RHEL,0.78048,8,64.0,9
r8i,r8id.2xlarge,us-east-1,SUSE,0.79028,8,64.0,9
r8i,r8id.2xlarge,us-east-1,Windows,1.03328,8,64.0,9
r8i,r8id.2xlarge,us-east-2,Linux,0.66528,8,64.0,9
r8i,r8id.2xlarge,us-east-2,RHEL,0.78048,8,64.0,9
r8i,r8id.2xlarge,us-east-2,SUSE,0.79028,8,64.0,9
r8i,r8id.2xlarge,us-east-2,Windows,1.03328,8,64.0,9
r8i,r8id.2xlarge,us-west-2,Linux,0.66528,8,64.0,9
r8i,r8id.2xlarge,us-west-2,RHEL,0.78048,8,64.0,9
r8i,r8id.2xlarge,us-west-2,SUSE,0.79028,8,64.0,9
r8i,r8id.2xlarge,us-west-2,Windows,1.03328,8,64.0,9
r8i,r8i.4xlarge,af-south-1,Linux,1.48176,16,128.0,10
r8i,r8i.4xlarge,af-south-1,RHEL,1.65456,16,128.0,10
r8i,r8i.4xlarge,af-south-1,SUSE,1.60676,16,128.0,10
r8i,r8i.4xlarge,af-south-1,Windows,2.21776,16,128.0,10
r8i,r8i.4xlarge,ap-northeast-2,Linux,1.34064,16,128.0,10
r8i,r8i.4xlarge,ap-northeast-2,RHEL,1.51344,16,128.0,10
r8i,r8i.4xlarge,ap-northeast-2,SUSE,1.46564,16,128.0,10
r8i,r8i.4xlarge,ap-northeast-2,Windows,2.07664,16,128.0,10
r8i,r8i.4xlarge,ap-south-2,Linux,1.14664,16,128.0,10
r8i,r8i.4xlarge,ap-south-2,RHEL,1.31944,16,128.0,10
r8i,r8i.4xlarge,ap-south-2,SUSE,1.27164,16,128.0,10
r8i,r8i.4xlarge,ap-south-2,Windows,1.88264,16,128.0,10
r8i,r8i.4xlarge,ap-southeast-1,Linux,1.34064,16,128.0,10
r8i,r8i.4xlarge,ap-southeast-1,RHEL,1.51344,16,128.0,10
r8i,r8i.4xlarge,ap-southeast-1,SUSE,1.46564,16,128.0,10
r8i,r8i.4xlarge,ap-southeast-1,Windows,2.07664,16,128.0,10
r8i,r8i.4xlarge,ap-southeast-2,Linux,1.33184,16,128.0,10
r8i,r8i.4xlarge,ap-southeast-2,RHEL,1.50464,16,128.0,10
r8i,r8i.4xlarge,ap-southeast-2,SUSE,1.45684,16,128.0,10
r8i,r8i.4xlarge,ap-southeast-2,Windows,2.06784,16,128.0,10
r8i,r8i.4xlarge,ap-southeast-5,Linux,1.13952,16,128.0,10
r8i,r8i.4xlarge,ap-southeast-5,RHEL,1.31232,16,128.0,10
r8i,r8i.4xlarge,ap-southeast-5,SUSE,1.26452,16,128.0,10
r8i,r8i.4xlarge,ap-southeast-5,Windows,1.87552,16,128.0,10
r8i,r8i.4xlarge,ca-central-1,Linux,1.2172,16,128.0,10
r8i,r8i.4xlarge,ca-central-1,RHEL,1.39,16,128.0,10
r8i,r8i.4xlarge,ca-central-1,SUSE,1.3422,16,128.0,10
r8i,r8i.4xlarge,ca-central-1,Windows,1.9532,16,128.0,10
r8i,r8i.4xlarge,eu-central-1,Linux,1.34064,16,128.0,10
r8i,r8i.4xlarge,eu-central-1,RHEL,1.51344,16,128.0,10
r8i,r8i.4xlarge,eu-central-1,SUSE,1.46564,16,128.0,10
r8i,r8i.4xlarge,eu-central-1,Windows,2.07664,16,128.0,10
r8i,r8i.4xlarge,eu-west-1,Linux,1.2436,16,128.0,10
r8i,r8i.4xlarge,eu-west-1,RHEL,1.4164,16,128.0,10
r8i,r8i.4xlarge,eu-west-1,SUSE,1.3686,16,128.0,10
r8i,r8i.4xlarge,eu-west-1,Windows,1.9796,16,128.0,10
r8i,r8i.4xlarge,eu-west-2,Linux,1.30536,16,128.0,10
r8i,r8i.4xlarge,eu-west-2,RHEL,1.47816,16,128.0,10
r8i,r8i.4xlarge,eu-west-2,SUSE,1.43036,16,128.0,10
r8i,r8i.4xlarge,eu-west-2,Windows,2.04136,16,128.0,10
r8i,r8i.4xlarge,eu-west-3,Linux,1.30536,16,128.0,10
r8i,r8i.4xlarge,eu-west-3,RHEL,1.47816,16,128.0,10
r8i,r8i.4xlarge,eu-west-3,SUSE,1.43036,16,128.0,10
r8i,r8i.4xlarge,eu-west-3,Windows,2.04136,16,128.0,10
r8i,r8i.4xlarge,me-central-1,Linux,1.368,16,128.0,10
r8i,r8i.4xlarge,me-central-1,RHEL,1.5408,16,128.0,10
r8i,r8i.4xlarge,me-central-1,SUSE,1.493,16,128.0,10
r8i,r8i.4xlarge,me-central-1,Windows,2.104,16,128.0,10
r8i,r8i.4xlarge,sa-east-1,Linux,1.7728,16,128.0,10
r8i,r8i.4xlarge,sa-east-1,RHEL,1.9456,16,128.0,10
r8i,r8i.4xlarge,sa-east-1,SUSE,1.8978,16,128.0,10
r8i,r8i.4xlarge,sa-east-1,Windows,2.5088,16,128.0,10
r8i,r8i.4xlarge,us-east-1,Linux,1.11136,16,128.0,10
r8i,r8i.4xlarge,us-east-1,RHEL,1.28416,16,128.0,10
r8i,r8i.4xlarge,us-east-1,SUSE,1.23636,16,128.0,10
r8i,r8i.4xlarge,us-east-1,Windows,1.84736,16,128.0,10
r8i,r8i.4xlarge,us-east-2,Linux,1.11136,16,128.0,10
r8i,r8i.4xlarge,us-east-2,RHEL,1.28416,16,128.0,10
r8i,r8i.4xlarge,us-east-2,SUSE,1.23636,16,128.0,10
r8i,r8i.4xlarge,us-east-2,Windows,1.84736,16,128.0,10
r8i,r8i.4xlarge,us-west-1,Linux,1.2348,16,128.0,10
r8i,r8i.4xlarge,us-west-1,RHEL,1.4076,16,128.0,10
r8i,r8i.4xlarge,us-west-1,SUSE,1.3598,16,128.0,10
r8i,r8i.4xlarge,us-west-1,Windows,1.9708,16,128.0,10
r8i,r8i.4xlarge,us-west-2,Linux,1.11136,16,128.0,10
r8i,r8i.4xlarge,us-west-2,RHEL,1.28416,16,128.0,10
r8i,r8i.4xlarge,us-west-2,SUSE,1.23636,16,128.0,10
r8i,r8i.4xlarge,us-west-2,Windows,1.84736,16,128.0,10
r8i,r8id.4xlarge,eu-central-1,Linux,1.59856,16,128.0,11
r8i,r8id.4xlarge,eu-central-1,RHEL,1.77136,16,128.0,11
r8i,r8id.4xlarge,eu-central-1,SUSE,1.72356,16,128.0,11
r8i,r8id.4xlarge,eu-central-1,Windows,2.33456,16,128.0,11
r8i,r8id.4xlarge,us-east-1,Linux,1.33056,16,128.0,11
r8i,r8id.4xlarge,us-east-1,RHEL,1.50336,16,128.0,11
r8i,r8id.4xlarge,us-east-1,SUSE,1.45556,16,128.0,11
r8i,r8id.4xlarge,us-east-1,Windows,2.06656,16,128.0,11
r8i,r8id.4xlarge,us-east-2,Linux,1.33056,16,128.0,11
r8i,r8id.4xlarge,us-east-2,RHEL,1.50336,16,128.0,11
r8i,r8id.4xlarge,us-east-2,SUSE,1.45556,16,128.0,11
r8i,r8id.4xlarge,us-east-2,Windows,2.06656,16,128.0,11
r8i,r8id.4xlarge,us-west-2,Linux,1.33056,16,128.0,11
r8i,r8id.4xlarge,us-west-2,RHEL,1.50336,16,128.0,11
r8i,r8id.4xlarge,us-west-2,SUSE,1.45556,16,128.0,11
r8i,r8id.4xlarge,us-west-2,Windows,2.06656,16,128.0,11
r8i,r8i-flex.4xlarge,af-south-1,Linux,1.40768,16,128.0,12
r8i,r8i-flex.4xlarge,af-south-1,RHEL,1.58048,16,128.0,12
r8i,r8i-flex.4xlarge,af-south-1,SUSE,1.53268,16,128.0,12
r8i,r8i-flex.4xlarge,af-south-1,Windows,2.10688,16,128.0,12
r8i,r8i-flex.4xlarge,ap-northeast-2,Linux,1.2736,16,128.0,12
r8i,r8i-flex.4xlarge,ap-northeast-2,RHEL,1.4464,16,128.0,12
r8i,r8i-flex.4xlarge,ap-northeast-2,SUSE,1.3986,16,128.0,12
r8i,r8i-flex.4xlarge,ap-northeast-2,Windows,1.9728,16,128.0,12
r8i,r8i-flex.4xlarge,ap-south-2,Linux,1.08928,16,128.0,12
r8i,r8i-flex.4xlarge,ap-south-2,RHEL,1.26208,16,128.0,12
r8i,r8i-flex.4xlarge,ap-south-2,SUSE,1.21428,16,128.0,12
